"";"Matriculado";"Sexo";"Tipo";"Region";"Egreso";"Nem";"Ranking";"Matematicas";"Lenguaje"
"9310";0;1;1;"Maule";2023;715;722;563;589
"9311";1;1;0;"Metropolitana";2020;628;626;844;854
"9312";0;0;1;"OHiggins";2022;465;465;523;607
"9313";1;1;1;"Metropolitana";2023;829;882;403;549
"9314";1;1;0;"Nuble";2023;671;682;498;534
"9315";1;1;0;"Metropolitana";2023;907;912;1000;799
"9316";1;1;0;"Metropolitana";2023;900;944;688;738
"9317";0;1;1;"Antofagasta";2023;560;560;535;385
"9318";0;0;0;"Metropolitana";2021;628;627;746;679
"9319";1;1;0;"Metropolitana";2023;937;950;616;696
"9320";0;1;0;"Metropolitana";2023;823;831;657;707
"9321";1;0;0;"Metropolitana";2022;865;891;963;802
"9322";1;0;0;"Metropolitana";2021;785;848;688;597
"9323";0;1;1;"Metropolitana";2022;766;818;585;625
"9324";1;1;0;"Metropolitana";2023;965;968;1000;784
"9325";0;1;0;"Biobio";2023;650;650;576;669
"9326";1;1;0;"Coquimbo";2023;970;979;731;896
"9327";0;1;0;"Maule";2022;613;613;585;405
"9328";0;1;1;"Los Rios";2023;538;538;505;454
"9329";0;1;1;"Metropolitana";2022;474;474;513;449
"9330";0;1;1;"Atacama";2023;396;396;489;496
"9331";1;1;0;"Metropolitana";2023;594;594;403;582
"9332";1;0;0;"Metropolitana";2023;837;843;963;837
"9333";0;0;0;"Valparaiso";2019;742;742;861;742
"9334";1;1;0;"Biobio";2023;785;810;607;607
"9335";0;1;1;"Maule";2023;459;459;0;0
"9336";0;1;0;"Antofagasta";2023;699;699;498;496
"9337";1;1;0;"Metropolitana";2023;870;974;628;686
"9338";1;0;0;"Magallanes";2023;727;727;844;857
"9339";0;0;1;"Los Rios";2023;433;433;0;0
"9340";1;1;0;"Biobio";2022;837;853;688;563
"9341";1;1;0;"Biobio";2023;886;909;717;679
"9342";0;0;0;"Metropolitana";2023;537;537;505;481
"9343";1;0;0;"Biobio";2022;622;622;0;600
"9344";1;1;0;"Biobio";2023;851;889;717;534
"9345";0;0;0;"Nuble";2023;479;479;585;554
"9346";0;1;0;"Valparaiso";2022;671;679;600;676
"9347";0;1;0;"Nuble";2023;594;594;478;641
"9348";0;0;0;"Valparaiso";2023;699;700;535;584
"9349";0;1;0;"Los Lagos";2023;873;1000;0;0
"9350";0;1;0;"Valparaiso";2023;572;572;392;394
"9351";1;0;0;"Metropolitana";2023;859;1000;717;496
"9352";0;0;0;"Coquimbo";2023;577;577;498;438
"9353";0;0;1;"Metropolitana";2023;560;560;478;409
"9354";1;0;0;"Valparaiso";2023;694;694;628;589
"9355";1;0;1;"Metropolitana";2023;951;1000;642;584
"9356";1;1;1;"Metropolitana";2016;681;784;505;696
"9357";1;0;0;"Metropolitana";2023;580;580;575;600
"9358";1;0;0;"Coquimbo";2021;771;790;600;651
"9359";0;1;0;"Metropolitana";2023;613;613;0;510
"9360";1;1;1;"Metropolitana";2023;886;985;489;641
"9361";0;0;0;"Metropolitana";2023;664;707;523;385
"9362";0;0;1;"Metropolitana";2023;370;370;0;0
"9363";0;1;1;"Araucania";2022;681;787;465;385
"9364";1;1;0;"Araucania";2023;727;732;498;600
"9365";1;1;0;"OHiggins";2020;808;826;669;721
"9366";1;1;1;"Araucania";2022;658;706;378;576
"9367";1;0;0;"Los Lagos";2023;680;697;549;636
"9368";0;0;1;"OHiggins";2023;601;613;0;0
"9369";1;1;0;"Metropolitana";2023;951;990;679;770
"9370";1;0;0;"Biobio";2023;928;1000;785;819
"9371";1;1;0;"Metropolitana";2023;613;620;535;584
"9372";0;1;1;"Los Rios";2010;644;653;0;0
"9373";0;1;0;"Valparaiso";2023;736;737;450;636
"9374";0;1;1;"Los Lagos";2023;700;712;450;582
"9375";0;1;1;"OHiggins";2023;497;497;0;0
"9376";0;1;1;"Los Lagos";2023;757;797;0;0
"9377";0;1;1;"OHiggins";2023;630;653;450;484
"9378";1;0;0;"Biobio";2023;942;957;688;696
"9379";0;0;0;"Los Lagos";2023;643;643;549;549
"9380";0;1;0;"Metropolitana";2023;757;757;563;636
"9381";1;0;0;"OHiggins";2023;965;1000;827;788
"9382";0;1;0;"Metropolitana";2023;567;567;657;597
"9383";0;1;0;"Metropolitana";2023;870;911;657;788
"9384";1;1;0;"Nuble";2022;865;1000;478;524
"9385";0;0;0;"Metropolitana";2023;722;722;616;833
"9386";1;1;1;"Biobio";2019;709;710;535;510
"9387";1;1;0;"Metropolitana";2023;842;850;679;607
"9388";1;0;0;"Metropolitana";2023;842;846;897;833
"9389";1;1;0;"Biobio";2019;771;772;498;651
"9390";1;0;0;"Los Lagos";2023;680;680;607;600
"9391";0;1;0;"Metropolitana";2003;879;898;549;656
"9392";1;1;0;"Metropolitana";2023;664;682;680;754
"9393";0;1;0;"Valparaiso";2023;628;628;513;591
"9394";1;1;0;"Valparaiso";2021;886;919;811;774
"9395";0;0;1;"Metropolitana";2022;601;613;535;394
"9396";1;1;0;"Biobio";2023;893;908;761;738
"9397";1;1;0;"Atacama";2021;664;670;576;510
"9398";0;0;1;"Metropolitana";2023;582;582;563;524
"9399";1;1;0;"Araucania";2023;837;985;717;754
"9400";1;0;0;"Aysen";2021;622;622;642;770
"9401";1;1;1;"Metropolitana";2022;715;734;600;597
"9402";0;1;0;"Metropolitana";2023;736;736;705;500
"9403";0;1;0;"Araucania";2023;785;795;535;563
"9404";1;1;1;"Antofagasta";2023;771;868;696;584
"9405";1;1;0;"Valparaiso";2023;886;924;563;573
"9406";0;0;0;"Coquimbo";2023;577;577;489;534
"9407";1;0;1;"Metropolitana";2023;667;703;549;625
"9408";1;0;0;"Metropolitana";2021;495;503;717;651
"9409";0;0;0;"Metropolitana";2023;397;397;0;438
"9410";0;1;0;"Metropolitana";2023;556;556;0;317
"9411";1;1;0;"Maule";2022;558;558;599;524
"9412";0;1;1;"Metropolitana";2023;587;591;403;463
"9413";0;0;0;"Valparaiso";2021;956;978;0;819
"9414";1;1;0;"OHiggins";2023;823;841;679;591
"9415";0;0;0;"Metropolitana";2023;851;877;963;689
"9416";1;1;0;"Metropolitana";2023;765;784;657;597
"9417";0;0;0;"Valparaiso";2022;542;542;628;591
"9418";0;0;0;"Metropolitana";2023;636;636;513;449
"9419";0;0;1;"Metropolitana";2023;766;777;585;506
"9420";1;1;0;"Araucania";2017;636;636;593;656
"9421";0;1;0;"Biobio";2023;866;878;0;0
"9422";0;0;1;"Araucania";2023;724;772;628;721
"9423";1;0;0;"Metropolitana";2022;708;708;593;721
"9424";1;1;1;"Metropolitana";2023;857;902;478;438
"9425";1;0;0;"Antofagasta";2023;622;622;761;689
"9426";0;1;0;"Metropolitana";2023;567;567;498;524
"9427";1;1;0;"Los Lagos";2022;727;727;599;742
"9428";0;0;0;"Metropolitana";2021;699;698;628;554
"9429";1;1;0;"Metropolitana";2020;879;906;897;784
"9430";0;1;1;"Tarapaca";2023;738;751;513;418
"9431";1;1;0;"Araucania";2023;979;1000;811;665
"9432";1;0;0;"Metropolitana";2010;594;594;600;815
"9433";0;1;1;"Metropolitana";2019;672;706;0;0
"9434";0;1;0;"Magallanes";2023;722;732;489;454
"9435";1;1;0;"Metropolitana";2023;979;1000;879;854
"9436";0;1;0;"Antofagasta";2021;757;766;0;0
"9437";1;1;0;"Metropolitana";2020;599;599;563;726
"9438";1;0;0;"Valparaiso";2021;851;848;861;759
"9439";1;1;0;"Metropolitana";2023;722;731;797;837
"9440";1;1;0;"Valparaiso";2023;722;735;498;534
"9441";1;0;0;"Araucania";2023;586;586;607;799
"9442";1;0;1;"Metropolitana";2023;450;450;628;738
"9443";1;1;0;"Araucania";2023;765;790;746;686
"9444";1;0;0;"Valparaiso";2020;613;613;0;0
"9445";1;1;0;"Maule";2023;785;810;607;636
"9446";1;0;0;"Biobio";2021;751;756;963;857
"9447";1;1;0;"Metropolitana";2023;799;817;489;584
"9448";0;1;0;"Maule";2023;717;734;0;0
"9449";1;1;0;"Valparaiso";2023;556;556;576;489
"9450";0;1;0;"Antofagasta";2023;622;624;478;473
"9451";0;0;1;"Maule";2023;545;545;0;0
"9452";0;0;0;"Metropolitana";2023;505;512;424;338
"9453";0;0;0;"Metropolitana";2016;569;569;0;0
"9454";1;1;0;"Los Rios";2023;814;834;549;438
"9455";0;1;0;"Metropolitana";2023;742;757;563;591
"9456";1;0;0;"Antofagasta";2023;713;713;705;676
"9457";0;0;1;"Metropolitana";2023;644;668;505;600
"9458";0;1;1;"Metropolitana";2023;574;574;576;394
"9459";0;1;0;"Metropolitana";2023;479;479;0;0
"9460";1;0;1;"Valparaiso";2020;837;905;498;584
"9461";0;0;1;"Metropolitana";2023;0;0;0;0
"9462";0;0;1;"OHiggins";2023;481;481;478;438
"9463";1;0;0;"Valparaiso";2023;886;901;811;857
"9464";0;1;0;"Los Lagos";2023;808;836;505;600
"9465";0;1;0;"Maule";2023;823;826;616;679
"9466";1;0;0;"Los Lagos";2023;572;572;549;689
"9467";0;0;0;"Metropolitana";2023;526;526;505;549
"9468";0;1;0;"Metropolitana";2021;558;558;563;506
"9469";0;0;0;"Metropolitana";2023;558;558;599;689
"9470";1;0;0;"Metropolitana";2015;536;536;600;774
"9471";0;0;1;"Metropolitana";2023;427;427;505;378
"9472";1;1;0;"Metropolitana";2023;650;650;585;636
"9473";1;1;0;"Valparaiso";2022;751;780;642;699
"9474";0;1;0;"Biobio";2023;694;694;450;484
"9475";1;1;0;"Biobio";2023;922;944;616;500
"9476";0;1;0;"OHiggins";2023;699;703;0;0
"9477";1;0;0;"Araucania";2023;713;713;688;679
"9478";1;1;0;"OHiggins";2023;922;925;705;788
"9479";1;1;1;"Maule";2021;554;554;0;203
"9480";1;0;0;"Valparaiso";2021;505;505;505;591
"9481";0;0;0;"Aysen";2022;403;403;0;0
"9482";1;1;0;"Atacama";2023;664;664;478;524
"9483";0;1;0;"Metropolitana";2023;636;636;465;388
"9484";0;1;1;"Nuble";2021;513;515;0;0
"9485";1;0;0;"Metropolitana";2021;765;796;844;738
"9486";1;1;0;"Los Rios";2023;779;831;535;837
"9487";1;1;0;"Valparaiso";2022;771;775;0;0
"9488";1;1;0;"Metropolitana";2023;799;815;761;774
"9489";0;1;0;"OHiggins";2023;567;567;549;510
"9490";0;1;0;"Metropolitana";2023;488;488;0;0
"9491";0;1;1;"Biobio";2023;637;637;505;288
"9492";0;1;0;"Metropolitana";2023;479;479;0;0
"9493";0;1;0;"Maule";2022;956;972;0;726
"9494";0;0;0;"Arica";2023;736;737;505;549
"9495";0;1;0;"Metropolitana";2023;828;833;575;481
"9496";1;1;0;"Metropolitana";2012;779;779;607;922
"9497";1;1;1;"Maule";2023;886;924;773;742
"9498";1;1;0;"Valparaiso";2022;727;727;746;770
"9499";0;0;1;"Valparaiso";2023;497;497;0;0
"9500";0;1;1;"Metropolitana";2023;801;895;642;641
"9501";0;0;0;"Metropolitana";2023;608;608;616;573
"9502";0;0;0;"Araucania";2022;643;643;505;496
"9503";0;0;1;"OHiggins";2023;443;443;0;0
"9504";1;0;0;"Metropolitana";2022;708;708;523;878
"9505";1;0;0;"Metropolitana";2019;542;542;696;854
"9506";0;0;0;"Maule";2023;650;650;424;481
"9507";1;0;0;"Biobio";2022;799;816;811;0
"9508";1;1;0;"OHiggins";2023;765;765;989;837
"9509";1;0;0;"Metropolitana";2023;650;650;585;463
"9510";0;1;1;"Metropolitana";2023;587;587;450;302
"9511";0;0;1;"Biobio";2023;443;443;413;423
"9512";0;0;0;"Valparaiso";2023;580;584;413;567
"9513";0;0;0;"Metropolitana";2023;742;751;549;607
"9514";0;0;0;"Coquimbo";2023;447;447;746;573
"9515";0;0;0;"Metropolitana";2023;713;713;599;607
"9516";1;1;0;"Metropolitana";2021;713;712;523;597
"9517";0;0;0;"Metropolitana";2023;387;387;0;0
"9518";1;0;1;"Valparaiso";2023;787;900;897;799
"9519";1;0;0;"Araucania";2022;900;914;811;878
"9520";0;1;0;"Biobio";2023;942;1000;513;607
"9521";1;0;0;"Metropolitana";2023;814;817;628;641
"9522";0;0;0;"Metropolitana";2023;572;572;680;669
"9523";1;1;0;"Metropolitana";2022;856;861;761;699
"9524";1;0;0;"OHiggins";2022;799;826;897;641
"9525";1;1;0;"Metropolitana";2018;505;505;0;0
"9526";0;0;0;"Biobio";2023;504;504;436;496
"9527";0;1;0;"Metropolitana";2010;613;627;696;611
"9528";1;0;0;"Metropolitana";2023;922;929;990;689
"9529";0;1;0;"Araucania";2023;870;876;549;524
"9530";1;1;0;"Valparaiso";2023;765;822;616;582
"9531";0;0;0;"Metropolitana";2023;771;771;827;651
"9532";0;0;0;"Valparaiso";2023;828;829;575;707
"9533";0;1;0;"Los Lagos";2023;608;608;0;0
"9534";0;1;1;"Metropolitana";2023;715;734;505;491
"9535";0;0;1;"Biobio";2023;738;758;523;563
"9536";1;1;0;"Nuble";2023;628;630;513;500
"9537";1;1;0;"Metropolitana";2019;537;572;731;656
"9538";1;0;0;"Metropolitana";2023;558;558;593;669
"9539";1;0;0;"Metropolitana";2021;793;790;963;759
"9540";1;0;0;"Metropolitana";2023;907;996;717;759
"9541";0;1;1;"Coquimbo";2023;667;687;0;0
"9542";0;0;0;"Biobio";2023;699;724;450;438
"9543";0;1;0;"Valparaiso";2023;495;495;523;607
"9544";0;1;0;"Metropolitana";2023;628;628;523;449
"9545";0;0;1;"Metropolitana";2023;630;640;0;0
"9546";0;0;0;"Araucania";2020;542;544;465;620
"9547";1;1;1;"Metropolitana";2023;757;768;523;665
"9548";1;1;0;"Metropolitana";2022;922;950;785;784
"9549";1;0;0;"Metropolitana";2022;643;643;731;754
"9550";0;0;1;"Antofagasta";2023;513;513;0;0
"9551";0;0;0;"Maule";2023;736;739;403;454
"9552";0;1;0;"Arica";2023;504;504;593;620
"9553";0;0;0;"Metropolitana";2023;536;536;413;434
"9554";0;0;1;"Metropolitana";2023;843;931;505;489
"9555";0;1;0;"Metropolitana";2023;779;793;535;534
"9556";1;1;0;"Metropolitana";2023;870;890;628;707
"9557";0;1;0;"Arica";2022;727;727;505;591
"9558";1;0;0;"Valparaiso";2023;928;938;1000;770
"9559";1;1;0;"Araucania";2022;865;876;593;665
"9560";0;0;1;"OHiggins";2023;909;969;761;676
"9561";0;0;0;"Metropolitana";2023;526;526;563;500
"9562";1;0;0;"OHiggins";2022;594;594;549;423
"9563";1;0;0;"Nuble";2020;685;685;746;759
"9564";0;1;0;"Metropolitana";2023;613;613;489;481
"9565";1;0;0;"Biobio";2023;900;913;600;597
"9566";0;1;1;"Los Lagos";2023;630;630;0;0
"9567";0;1;0;"Metropolitana";2023;622;622;0;0
"9568";1;0;0;"Maule";2021;447;451;679;686
"9569";0;1;1;"Metropolitana";2022;411;411;523;496
"9570";1;0;0;"Araucania";2023;942;960;657;651
"9571";1;0;0;"Biobio";2023;699;699;505;696
"9572";1;0;0;"Valparaiso";2021;886;892;963;833
"9573";1;0;0;"Metropolitana";2023;765;765;963;815
"9574";0;0;1;"Arica";2023;450;450;450;438
"9575";0;0;0;"Metropolitana";2023;463;463;0;0
"9576";1;1;0;"Metropolitana";2023;951;984;939;802
"9577";0;0;1;"Valparaiso";2001;538;538;549;473
"9578";1;0;0;"Maule";2019;680;675;862;819
"9579";1;1;0;"Biobio";2023;680;681;563;481
"9580";1;1;0;"Biobio";2021;671;688;616;696
"9581";0;1;0;"Coquimbo";2023;870;899;616;669
"9582";0;0;0;"Metropolitana";2023;604;613;616;676
"9583";0;1;0;"Biobio";2023;613;613;0;0
"9584";1;1;0;"Maule";2023;907;922;628;770
"9585";1;1;0;"Valparaiso";2023;979;997;773;896
"9586";1;1;1;"Metropolitana";2023;757;789;478;500
"9587";0;0;0;"Coquimbo";2023;742;746;465;463
"9588";1;1;0;"Metropolitana";2021;765;762;862;699
"9589";0;1;1;"Metropolitana";2023;538;538;413;625
"9590";0;1;0;"Metropolitana";2023;699;704;513;665
"9591";1;0;0;"Metropolitana";2023;851;891;827;738
"9592";0;0;0;"Arica";2016;442;442;513;549
"9593";1;0;0;"Metropolitana";2023;793;796;616;573
"9594";1;1;0;"Coquimbo";2023;771;943;535;549
"9595";0;0;0;"Metropolitana";2023;0;0;424;454
"9596";0;0;1;"Metropolitana";2023;450;450;0;0
"9597";0;1;0;"Metropolitana";2023;708;726;436;656
"9598";1;0;0;"Biobio";2023;870;884;797;819
"9599";1;1;1;"Metropolitana";2023;574;574;523;496
"9600";0;1;1;"Maule";2023;766;781;657;679
"9601";1;1;0;"Coquimbo";2018;664;712;0;0
"9602";0;1;0;"Biobio";2023;636;637;478;496
"9603";1;0;0;"Metropolitana";2023;785;820;731;689
"9604";1;1;1;"Los Lagos";2023;560;560;535;540
"9605";0;1;0;"Los Lagos";2023;580;580;0;524
"9606";1;0;0;"Metropolitana";2023;828;864;844;669
"9607";0;0;0;"Valparaiso";2023;713;714;576;576
"9608";1;0;0;"Biobio";2021;928;979;939;784
"9609";0;0;1;"Atacama";2023;582;582;450;454
"9610";0;0;0;"Valparaiso";2023;713;713;575;519
"9611";0;1;0;"Metropolitana";2022;793;858;797;665
"9612";1;0;0;"OHiggins";2023;599;610;600;418
"9613";0;0;1;"Biobio";2023;743;807;0;0
"9614";0;1;1;"Los Lagos";2023;808;917;523;438
"9615";0;0;0;"OHiggins";2022;657;660;628;591
"9616";0;1;0;"Biobio";2023;622;622;0;0
"9617";1;1;0;"Antofagasta";2023;922;937;593;770
"9618";1;1;0;"Metropolitana";2022;751;765;717;611
"9619";1;1;1;"Los Rios";2023;843;906;717;679
"9620";1;0;0;"Maule";2023;694;709;593;651
"9621";1;0;0;"Metropolitana";2023;556;556;478;540
"9622";0;0;1;"Antofagasta";2021;587;587;0;0
"9623";0;0;1;"OHiggins";2023;364;364;607;0
"9624";1;0;0;"Los Rios";2023;965;1000;963;857
"9625";0;0;0;"Biobio";2021;195;195;523;711
"9626";1;0;0;"Arica";2023;771;771;705;554
"9627";1;1;0;"Metropolitana";2022;643;643;513;676
"9628";0;1;0;"Valparaiso";2008;542;542;0;665
"9629";0;1;0;"Metropolitana";2023;879;911;593;549
"9630";0;0;1;"Metropolitana";2023;715;828;761;388
"9631";1;1;1;"Los Lagos";2021;681;740;513;549
"9632";1;0;0;"Metropolitana";2019;914;996;989;833
"9633";1;1;0;"Metropolitana";2023;842;856;563;788
"9634";1;1;1;"Metropolitana";2022;667;683;436;473
"9635";0;0;0;"Metropolitana";2022;664;674;424;519
"9636";1;1;0;"Maule";2023;928;955;862;819
"9637";0;1;0;"OHiggins";2023;367;367;549;388
"9638";1;1;0;"Metropolitana";2022;671;676;761;534
"9639";1;0;0;"OHiggins";2023;956;981;1000;784
"9640";0;0;0;"Metropolitana";2022;586;586;489;573
"9641";0;0;0;"Metropolitana";2023;893;920;669;686
"9642";1;0;1;"Metropolitana";2022;766;833;696;676
"9643";0;1;0;"Valparaiso";2023;356;356;0;0
"9644";0;1;0;"Coquimbo";2019;664;678;0;0
"9645";1;1;0;"Metropolitana";2023;928;954;628;636
"9646";1;0;0;"Biobio";2022;951;1000;0;799
"9647";0;0;1;"Araucania";2023;595;595;392;491
"9648";1;1;0;"Valparaiso";2023;865;880;773;651
"9649";0;0;0;"Antofagasta";2023;703;897;489;397
"9650";1;0;0;"Valparaiso";2023;580;580;424;699
"9651";1;1;0;"Atacama";2023;965;988;717;676
"9652";1;0;0;"Biobio";2023;837;863;607;802
"9653";1;0;1;"Metropolitana";2023;738;772;513;405
"9654";0;0;0;"Valparaiso";2023;500;500;0;0
"9655";0;0;0;"Metropolitana";2019;585;585;505;563
"9656";1;0;0;"Metropolitana";2023;879;897;939;669
"9657";1;1;1;"Valparaiso";2023;886;976;523;489
"9658";1;1;0;"Maule";2023;814;844;657;721
"9659";1;1;0;"Biobio";2022;657;657;465;534
"9660";0;0;0;"Metropolitana";2023;842;852;917;759
"9661";1;0;1;"Metropolitana";2019;630;640;705;754
"9662";0;1;0;"OHiggins";2023;488;488;688;611
"9663";0;1;1;"Biobio";2023;815;838;535;600
"9664";0;0;0;"Metropolitana";2022;622;630;616;607
"9665";1;0;0;"Valparaiso";2021;785;799;593;686
"9666";1;1;0;"Metropolitana";2023;870;894;523;466
"9667";1;1;0;"Antofagasta";2023;526;526;576;607
"9668";0;0;1;"OHiggins";2023;582;582;593;434
"9669";0;1;1;"Metropolitana";2023;771;790;498;397
"9670";1;0;0;"Metropolitana";2022;865;964;688;665
"9671";0;0;0;"Metropolitana";2020;675;709;0;0
"9672";0;0;1;"Los Rios";2023;843;906;696;726
"9673";1;0;0;"Los Lagos";2023;765;778;657;620
"9674";1;1;0;"Metropolitana";2023;856;863;861;802
"9675";0;0;1;"Valparaiso";2012;379;393;0;0
"9676";0;1;0;"Valparaiso";2023;664;664;403;367
"9677";1;0;0;"Metropolitana";2022;771;793;1000;696
"9678";0;1;0;"Metropolitana";2023;479;479;0;0
"9679";1;1;1;"Biobio";2023;787;831;505;500
"9680";1;1;0;"Antofagasta";2023;942;966;680;707
"9681";1;0;0;"Metropolitana";2023;708;719;705;636
"9682";0;0;0;"Los Lagos";2023;643;643;0;0
"9683";1;1;0;"Metropolitana";2022;970;988;939;878
"9684";1;1;1;"Biobio";2022;829;856;549;510
"9685";1;0;0;"Araucania";2019;680;682;505;707
"9686";0;0;1;"Araucania";2023;545;545;593;711
"9687";1;1;0;"Tarapaca";2023;886;914;549;534
"9688";1;1;0;"Biobio";2023;713;713;549;669
"9689";1;0;0;"Metropolitana";2023;722;740;575;679
"9690";1;0;1;"Atacama";2023;787;817;576;656
"9691";1;0;1;"Metropolitana";2023;587;587;478;481
"9692";1;1;0;"OHiggins";2023;837;837;731;669
"9693";0;1;1;"Antofagasta";2023;609;609;0;0
"9694";0;1;0;"Valparaiso";2023;828;832;593;589
"9695";0;0;1;"Maule";2023;513;513;576;549
"9696";0;1;0;"Biobio";2023;793;797;478;463
"9697";1;0;0;"Metropolitana";2023;757;757;963;534
"9698";0;1;0;"Biobio";2023;699;702;628;611
"9699";1;0;0;"Metropolitana";2020;671;668;897;788
"9700";0;0;1;"Aysen";2023;443;443;0;506
"9701";0;0;0;"Aysen";2021;646;679;0;0
"9702";1;1;0;"Metropolitana";2023;900;921;679;896
"9703";1;1;0;"Valparaiso";2022;608;614;657;549
"9704";0;0;0;"Maule";2023;928;937;1000;707
"9705";0;0;0;"Metropolitana";2023;447;447;0;0
"9706";0;1;0;"Biobio";2023;613;613;436;423
"9707";0;1;0;"Metropolitana";2023;765;770;585;573
"9708";1;1;0;"Biobio";2021;771;793;585;656
"9709";0;0;0;"OHiggins";2023;585;595;513;591
"9710";1;1;0;"Araucania";2023;865;881;669;742
"9711";1;0;1;"Biobio";2023;886;939;549;500
"9712";0;1;0;"Maule";2023;1000;1000;0;0
"9713";1;1;0;"Metropolitana";2022;757;772;642;711
"9714";0;0;1;"Biobio";2014;379;379;498;397
"9715";0;1;0;"Maule";2023;542;542;628;476
"9716";0;1;0;"Metropolitana";2023;694;694;478;466
"9717";0;1;0;"Valparaiso";2023;965;993;717;726
"9718";1;1;0;"Coquimbo";2023;951;997;773;878
"9719";0;1;1;"Maule";2023;623;623;0;0
"9720";1;1;0;"Metropolitana";2022;865;891;535;679
"9721";1;1;0;"Metropolitana";2023;751;766;680;651
"9722";1;1;0;"Los Lagos";2023;765;785;505;582
"9723";1;1;0;"Los Lagos";2023;708;708;523;636
"9724";1;0;0;"Magallanes";2017;830;875;498;573
"9725";0;1;0;"Maule";2023;551;551;498;540
"9726";1;0;0;"Metropolitana";2023;870;871;990;854
"9727";0;1;0;"Araucania";2023;551;551;489;409
"9728";1;0;0;"Metropolitana";2023;664;676;761;770
"9729";1;0;0;"OHiggins";2022;650;653;897;759
"9730";1;1;0;"Antofagasta";2023;722;723;498;524
"9731";1;0;0;"Valparaiso";2023;586;586;616;665
"9732";1;1;0;"Arica";2023;736;737;450;611
"9733";0;1;0;"Biobio";2022;526;526;513;582
"9734";0;0;1;"OHiggins";2023;616;627;0;0
"9735";0;0;0;"Maule";2023;580;580;535;696
"9736";0;0;1;"Coquimbo";2023;743;762;535;679
"9737";0;0;0;"Metropolitana";2023;767;767;642;573
"9738";0;0;1;"OHiggins";2023;677;838;436;549
"9739";1;1;0;"Metropolitana";2023;886;899;607;815
"9740";1;0;0;"Los Lagos";2023;572;572;549;676
"9741";0;1;0;"Metropolitana";2023;580;580;0;0
"9742";1;1;0;"Maule";2021;727;730;513;496
"9743";0;0;0;"Valparaiso";2023;979;1000;844;857
"9744";1;0;0;"Atacama";2023;771;794;593;788
"9745";0;1;1;"Metropolitana";2023;823;853;523;554
"9746";0;1;0;"Metropolitana";2023;585;588;465;506
"9747";1;1;0;"OHiggins";2023;765;774;897;721
"9748";0;1;0;"Metropolitana";2023;828;838;642;576
"9749";1;1;0;"Metropolitana";2022;879;949;657;759
"9750";0;0;1;"Antofagasta";2023;571;571;0;0
"9751";1;1;0;"Maule";2023;823;829;505;676
"9752";0;1;1;"Biobio";2023;672;675;0;0
"9753";0;1;0;"Metropolitana";2023;664;664;785;582
"9754";1;1;0;"Biobio";2023;757;764;478;600
"9755";1;0;0;"Maule";2021;650;650;593;510
"9756";0;1;0;"Valparaiso";2023;956;996;657;625
"9757";0;1;0;"Metropolitana";2021;799;799;0;0
"9758";1;1;0;"Biobio";2023;657;657;489;473
"9759";0;1;1;"Maule";2023;801;898;657;689
"9760";0;0;0;"OHiggins";2023;556;556;549;656
"9761";0;1;0;"Valparaiso";2023;757;777;478;473
"9762";1;1;0;"OHiggins";2021;708;779;616;0
"9763";0;0;0;"Metropolitana";2023;425;425;563;591
"9764";1;1;0;"Valparaiso";2023;713;725;616;689
"9765";1;0;0;"Aysen";2023;779;779;731;519
"9766";0;1;1;"Metropolitana";2023;396;396;413;378
"9767";1;0;0;"Metropolitana";2022;757;855;811;754
"9768";0;1;0;"OHiggins";2023;851;861;523;554
"9769";0;1;0;"Araucania";2022;599;600;0;554
"9770";0;1;1;"Metropolitana";2023;523;523;523;418
"9771";1;1;1;"Coquimbo";2023;851;869;535;519
"9772";1;0;1;"Biobio";2022;743;755;628;0
"9773";0;0;0;"Metropolitana";2023;393;393;0;449
"9774";0;0;1;"Araucania";2023;497;497;392;405
"9775";0;0;0;"Metropolitana";2023;736;736;478;676
"9776";1;1;0;"Valparaiso";2023;727;736;593;686
"9777";1;1;0;"Coquimbo";2023;879;908;811;788
"9778";0;1;1;"Metropolitana";2023;506;506;0;0
"9779";1;0;0;"Metropolitana";2023;970;1000;1000;896
"9780";1;1;0;"Metropolitana";2019;713;733;513;567
"9781";1;1;0;"Coquimbo";2023;928;950;424;600
"9782";0;0;0;"Metropolitana";2016;622;622;0;0
"9783";0;1;0;"Biobio";2023;965;982;731;676
"9784";1;0;0;"Atacama";2022;493;493;599;651
"9785";0;0;0;"Araucania";2022;814;821;688;774
"9786";0;0;0;"Nuble";2023;671;671;0;567
"9787";1;0;0;"Aysen";2022;828;829;827;799
"9788";1;0;0;"Metropolitana";2023;856;909;593;591
"9789";0;1;0;"Metropolitana";2023;828;844;489;589
"9790";1;1;0;"Biobio";2023;727;763;436;397
"9791";1;1;0;"Araucania";2022;774;810;563;0
"9792";1;1;0;"Metropolitana";2023;785;792;696;591
"9793";0;0;0;"Los Lagos";2023;779;779;513;591
"9794";1;1;0;"Araucania";2023;937;974;773;738
"9795";1;1;1;"Maule";2023;965;1000;523;473
"9796";0;0;0;"Biobio";2023;760;788;0;0
"9797";1;0;1;"Metropolitana";2023;729;768;657;774
"9798";1;1;1;"Metropolitana";2023;338;338;450;476
"9799";1;0;0;"Coquimbo";2023;736;806;563;699
"9800";1;1;1;"Maule";2022;851;935;616;669
"9801";1;1;0;"Nuble";2022;928;933;761;689
